INPUT:image	OUTPUT:result	CONFIDENCE:result	
unlabelled/4984.png	other	100.00%	
unlabelled/5535.png	no	99.99%	
unlabelled/3147.png	no	100.00%	
unlabelled/5809.png	other	100.00%	
unlabelled/3241.png	other	100.00%	
unlabelled/2359.png	no	100.00%	
unlabelled/7851.png	no	100.00%	
unlabelled/7577.png	no	100.00%	
unlabelled/6658.png	no	100.00%	
unlabelled/5654.png	yes	99.99%	
unlabelled/5761.png	no	99.99%	
unlabelled/8387.png	no	100.00%	
unlabelled/6894.png	no	100.00%	
unlabelled/4966.png	no	99.99%	
unlabelled/7460.png	no	100.00%	
unlabelled/4900.png	other	100.00%	
unlabelled/8119.png	no	89.95%	
unlabelled/8290.png	no	99.99%	
unlabelled/5735.png	no	100.00%	
unlabelled/7673.png	no	99.99%	
unlabelled/6923.png	no	100.00%	
unlabelled/4777.png	no	100.00%	
unlabelled/2532.png	no	100.00%	
unlabelled/2430.png	yes	100.00%	
unlabelled/3530.png	other	100.00%	
unlabelled/6268.png	no	100.00%	
unlabelled/5516.png	no	100.00%	
unlabelled/8069.png	yes	100.00%	
unlabelled/2330.png	yes	99.99%	
unlabelled/2453.png	no	100.00%	
unlabelled/2807.png	yes	100.00%	
unlabelled/3462.png	no	100.00%	
unlabelled/6729.png	yes	100.00%	
unlabelled/7390.png	yes	99.99%	
unlabelled/3426.png	no	100.00%	
unlabelled/7561.png	yes	100.00%	
unlabelled/6482.png	no	100.00%	
unlabelled/3239.png	no	99.99%	
unlabelled/3141.png	no	100.00%	
unlabelled/2797.png	yes	99.99%	
unlabelled/7467.png	no	100.00%	
unlabelled/7378.png	other	100.00%	
unlabelled/5156.png	other	100.00%	
unlabelled/3993.png	no	100.00%	
unlabelled/2286.png	no	100.00%	
unlabelled/4450.png	no	100.00%	
unlabelled/5676.png	no	100.00%	
unlabelled/7386.png	yes	100.00%	
unlabelled/4346.png	no	99.99%	
unlabelled/5682.png	no	100.00%	
unlabelled/3742.png	no	100.00%	
unlabelled/4594.png	yes	99.99%	
unlabelled/2201.png	no	100.00%	
unlabelled/3207.png	no	99.99%	
unlabelled/6423.png	no	99.99%	
unlabelled/3802.png	no	99.99%	
unlabelled/6261.png	no	99.97%	
unlabelled/6200.png	yes	99.99%	
unlabelled/8406.png	no	99.99%	
unlabelled/5183.png	yes	99.88%	
unlabelled/5620.png	no	100.00%	
unlabelled/4663.png	other	100.00%	
unlabelled/7213.png	no	100.00%	
unlabelled/5923.png	no	99.99%	
unlabelled/6540.png	no	100.00%	
unlabelled/6006.png	no	99.99%	
unlabelled/2625.png	other	100.00%	
unlabelled/7762.png	other	100.00%	
unlabelled/4931.png	no	100.00%	
unlabelled/3380.png	no	100.00%	
unlabelled/8488.png	no	100.00%	
unlabelled/6810.png	no	100.00%	
unlabelled/6515.png	no	100.00%	
unlabelled/3441.png	other	99.99%	
unlabelled/4437.png	no	100.00%	
unlabelled/7951.png	no	100.00%	
unlabelled/8192.png	no	100.00%	
unlabelled/5430.png	no	100.00%	
unlabelled/5674.png	no	98.89%	
unlabelled/3844.png	yes	100.00%	
unlabelled/4139.png	no	100.00%	
unlabelled/4675.png	no	99.99%	
unlabelled/4008.png	no	99.99%	
unlabelled/8019.png	no	99.99%	
unlabelled/4274.png	yes	99.99%	
unlabelled/6961.png	yes	100.00%	
unlabelled/7094.png	yes	100.00%	
unlabelled/6448.png	no	100.00%	
unlabelled/5816.png	no	100.00%	
unlabelled/4797.png	no	100.00%	
unlabelled/6051.png	no	100.00%	
